"Id Contrato Tenant - prefix","Id Contrato Tenant - number","Id Contrato Tenant","ID Tenant - prefix","ID Tenant - number","ID Tenant","ID Site - prefix","ID Site - number","ID Site",Estado,Autor,"Ultimo cambio","Fecha de Creación","Tipo de Contrato","Fecha firma de contrato","Fecha inicio de devengo","Vigencia inicial contrato","Mes de Revalorización","Base Imponible","Costes Recurrentes Adecuación",Periodicidad,Vencimiento,"Via de Pago","Fecha de inicio de devengo","Plazo inicial del contrato","Condiciones de pago","Número de versión","Fecha de inicio","Fecha final","Fecha de conclusión","Tipo de alquiler","Renta anual","Frecuencia de pago","Categoría de arrendamiento","Rol de la empresa"
TL,13712,TL-013712,TEN,9700,TEN-09700,SPA-ZA,7066,SPA-ZA07066,Activo,"Alexandre GOMBA","2023-11-29 15:49:59",2023-10-13,Alta,,,,10.0,20293.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,6837,TL-006837,TEN,2483,TEN-02483,SPA-CU,8512,SPA-CU08512,Activo,"Alexandre GOMBA","2023-12-12 17:13:22",2023-10-13,Alta,,2014-12-04,2024-12-04,4.0,16068.0,,Trimestral,Anticipado,Transferencia,,,,,,,,Fix,,,,Lessor
TL,11436,TL-011436,TEN,7311,TEN-07311,SPA-SE,133,SPA-SE00133,Activo,"Alexandre GOMBA","2023-11-29 15:45:50",2023-10-13,Alta,,,,10.0,20884.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,8362,TL-008362,TEN,4160,TEN-04160,SPA-IB,601,SPA-IB00601,Activo,"Alexandre GOMBA","2023-11-29 15:38:10",2023-10-13,Alta,,,,10.0,20884.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,8130,TL-008130,TEN,3840,TEN-03840,SPA-IB,114,SPA-IB00114,Activo,"Alexandre GOMBA","2023-11-29 15:51:51",2023-10-13,Alta,,2022-01-01,2028-05-08,1.0,6321.11,,Semestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,9303,TL-009303,TEN,4922,TEN-04922,SPA-MU,75,SPA-MU00075,Activo,"Alexandre GOMBA","2023-11-29 15:52:17",2023-10-13,Alta,,2022-01-01,2025-11-04,1.0,5430.44,,Semestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,14440,TL-014440,TEN,12610,TEN-12610,,,,Activo,"Alexandre GOMBA","2023-11-15 16:49:35",2023-11-15,Alta,,,,,,,,,,,,,,,,,Fix,,,,Lessor
TL,5330,TL-005330,TEN,927,TEN-00927,SPA-BX,13,SPA-BX00013,Activo,"Alexandre GOMBA","2023-11-29 15:50:49",2023-10-13,Alta,,2022-01-01,2030-10-02,1.0,6915.53,,Semestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,14191,TL-014191,TEN,12714,TEN-12714,SPA-GU,9333,SPA-GU09333,Activo,"Alexandre GOMBA","2023-11-22 17:50:00",2023-11-15,Alta,,2022-01-01,2027-01-01,1.0,1215.55,,Mensual,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,5502,TL-005502,TEN,1234,TEN-01234,SPA-BX,455,SPA-BX00455,Activo,"Alexandre GOMBA","2023-11-29 15:32:07",2023-10-13,Alta,,,,10.0,20884.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,8045,TL-008045,TEN,3795,TEN-03795,SPA-HX,9937,SPA-HX09937,Activo,"Alexandre GOMBA","2023-11-29 15:37:20",2023-10-13,Alta,,,,10.0,15610.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,7695,TL-007695,TEN,3289,TEN-03289,SPA-GU,54,SPA-GU00054,Activo,"Alexandre GOMBA","2023-12-12 17:14:07",2023-10-13,Alta,,2021-04-08,2031-04-08,4.0,14729.0,,Trimestral,Anticipado,Transferencia,,,,,,,,Fix,,,,Lessor
TL,14035,TL-014035,TEN,327,TEN-00327,SPA-AX,6218,SPA-AX06218,Activo,"Alexandre GOMBA","2023-11-22 17:49:25",2023-10-13,Alta,,,,,2600.0,,Anual,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,9667,TL-009667,TEN,5453,TEN-05453,SPA-MX,256,SPA-MX00256,Activo,"Alexandre GOMBA","2023-12-12 17:15:10",2023-10-13,Alta,,2008-07-15,2023-07-15,4.0,16480.0,,Trimestral,Anticipado,Transferencia,,,,,,,,Fix,,,,Lessor
TL,6704,TL-006704,TEN,2408,TEN-02408,SPA-CS,170,SPA-CS00170,Activo,"Alexandre GOMBA","2023-11-29 15:34:45",2023-10-13,Alta,,,,10.0,20884.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,6811,TL-006811,TEN,2522,TEN-02522,SPA-CU,8474,SPA-CU08474,Activo,"Alexandre GOMBA","2023-12-12 17:13:19",2023-10-13,Alta,,2022-12-22,2032-12-22,4.0,11330.0,,Trimestral,Anticipado,Transferencia,,,,,,,,Fix,,,,Lessor
TL,6096,TL-006096,TEN,1789,TEN-01789,SPA-BX,3239,SPA-BX03239,Activo,"Alexandre GOMBA","2023-11-29 15:33:19",2023-10-13,Alta,,,,10.0,20884.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,12318,TL-012318,TEN,8320,TEN-08320,SPA-TF,6030,SPA-TF06030,Activo,"Alexandre GOMBA","2023-11-29 15:47:49",2023-10-13,Alta,,,,10.0,20884.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,10831,TL-010831,TEN,6701,TEN-06701,SPA-OX,1210,SPA-OX01210,Activo,"Alexandre GOMBA","2023-11-29 15:44:08",2023-10-13,Alta,,,,10.0,15610.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,12197,TL-012197,TEN,11959,TEN-11959,SPA-TE,33,SPA-TE00033,Activo,"Alexandre GOMBA","2023-12-12 17:16:56",2023-10-13,Alta,,2010-01-03,2025-01-03,4.0,14729.0,,Trimestral,Anticipado,Transferencia,,,,,,,,Fix,,,,Lessor
TL,12749,TL-012749,TEN,10987,TEN-10987,SPA-TX,7688,SPA-TX07688,Activo,"Alexandre GOMBA","2023-11-29 15:53:31",2023-10-13,Alta,,2022-01-01,2028-02-17,1.0,11805.89,,Semestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,4540,TL-004540,TEN,202,TEN-00202,SPA-AL,8940,SPA-AL08940,Activo,"Alexandre GOMBA","2023-11-29 15:30:07",2023-10-13,Alta,,,,10.0,20293.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,13409,TL-013409,TEN,9403,TEN-09403,SPA-VX,1028,SPA-VX01028,Activo,"Alexandre GOMBA","2023-11-29 15:49:21",2023-10-13,Alta,,,,10.0,20884.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,6390,TL-006390,TEN,2102,TEN-02102,SPA-CO,7218,SPA-CO07218,Activo,"Alexandre GOMBA","2023-11-29 15:34:20",2023-10-13,Alta,,,,10.0,20293.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,4658,TL-004658,TEN,110,TEN-00110,SPA-AV,8905,SPA-AV08905,Activo,"Alexandre GOMBA","2023-12-12 17:11:16",2023-10-13,Alta,,2010-10-09,2025-10-09,4.0,11330.0,,Trimestral,Anticipado,Transferencia,,,,,,,,Fix,,,,Lessor
TL,7701,TL-007701,TEN,3470,TEN-03470,SPA-GU,58,SPA-GU00058,Activo,"Alexandre GOMBA","2023-11-29 15:36:40",2023-10-13,Alta,,,,10.0,15610.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,6294,TL-006294,TEN,2017,TEN-02017,SPA-CC,6257,SPA-CC06257,Activo,"Alexandre GOMBA","2023-11-29 15:33:56",2023-10-13,Alta,,,,10.0,20293.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,11311,TL-011311,TEN,7211,TEN-07211,SPA-SA,5527,SPA-SA05527,Activo,"Alexandre GOMBA","2023-11-29 15:45:30",2023-10-13,Alta,,,,10.0,20293.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,6579,TL-006579,TEN,2239,TEN-02239,SPA-CR,4010,SPA-CR04010,Activo,"Alexandre GOMBA","2023-12-12 17:12:58",2023-10-13,Alta,,2004-11-16,2024-11-16,4.0,16068.0,,Trimestral,Anticipado,Transferencia,,,,,,,,Fix,,,,Lessor
TL,7432,TL-007432,TEN,3207,TEN-03207,SPA-GI,174,SPA-GI00174,Activo,"Alexandre GOMBA","2023-11-29 15:36:15",2023-10-13,Alta,,,,10.0,15610.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,6695,TL-006695,TEN,2335,TEN-02335,SPA-CS,149,SPA-CS00149,Activo,"Alexandre GOMBA","2023-11-29 15:51:19",2023-10-13,Alta,,2022-01-01,2026-09-08,1.0,10332.01,,Semestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,6838,TL-006838,TEN,2484,TEN-02484,SPA-CU,8516,SPA-CU08516,Activo,"Alexandre GOMBA","2023-12-12 17:13:22",2023-10-13,Alta,,2008-02-07,2028-02-07,4.0,16068.0,,Trimestral,Anticipado,Transferencia,,,,,,,,Fix,,,,Lessor
TL,12609,TL-012609,TEN,8471,TEN-08471,SPA-TO,1416,SPA-TO01416,Activo,"Alexandre GOMBA","2023-12-12 17:17:40",2023-10-13,Alta,,2019-10-04,2029-10-04,4.0,16068.0,,Trimestral,Anticipado,Transferencia,,,,,,,,Fix,,,,Lessor
TL,8617,TL-008617,TEN,4436,TEN-04436,SPA-LE,1720,SPA-LE01720,Activo,"Alexandre GOMBA","2023-11-29 15:38:55",2023-10-13,Alta,,,,10.0,20293.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,5896,TL-005896,TEN,1435,TEN-01435,SPA-BX,1640,SPA-BX01640,Activo,"Alexandre GOMBA","2023-12-12 17:12:22",2023-10-13,Alta,,2016-01-01,2026-01-01,4.0,18611.0,,Trimestral,Anticipado,Transferencia,,,,,,,,Fix,,,,Lessor
TL,10046,TL-010046,TEN,5774,TEN-05774,SPA-MX,2057,SPA-MX02057,Activo,"Alexandre GOMBA","2023-12-12 17:15:31",2023-10-13,Alta,,2004-02-19,2024-02-19,4.0,16068.0,,Trimestral,Anticipado,Transferencia,,,,,,,,Fix,,,,Lessor
TL,6890,TL-006890,TEN,2536,TEN-02536,SPA-CX,21,SPA-CX00021,Activo,"Alexandre GOMBA","2023-11-29 15:51:23",2023-10-13,Alta,,2022-01-01,2028-11-17,1.0,11157.14,,Semestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,9464,TL-009464,TEN,5306,TEN-05306,SPA-MU,4003,SPA-MU04003,Activo,"Alexandre GOMBA","2023-11-29 15:40:56",2023-10-13,Alta,,,,10.0,20884.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,8266,TL-008266,TEN,4032,TEN-04032,SPA-IB,326,SPA-IB00326,Activo,"Alexandre GOMBA","2023-11-29 15:37:54",2023-10-13,Alta,,,,10.0,20884.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,12561,TL-012561,TEN,8437,TEN-08437,SPA-TO,515,SPA-TO00515,Activo,"Alexandre GOMBA","2023-12-12 17:17:33",2023-10-13,Alta,,2010-10-04,2025-10-04,4.0,11330.0,,Trimestral,Anticipado,Transferencia,,,,,,,,Fix,,,,Lessor
TL,5462,TL-005462,TEN,1204,TEN-01204,SPA-BX,371,SPA-BX00371,Activo,"Alexandre GOMBA","2023-11-29 15:32:01",2023-10-13,Alta,,,,10.0,20884.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,11951,TL-011951,TEN,10863,TEN-10863,SPA-SS,5428,SPA-SS05428,Activo,"Alexandre GOMBA","2023-11-29 15:53:13",2023-10-13,Alta,,2022-01-01,2025-05-02,1.0,3742.17,,Semestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,6271,TL-006271,TEN,1995,TEN-01995,SPA-CA,5623,SPA-CA05623,Activo,"Alexandre GOMBA","2023-11-29 15:33:51",2023-10-13,Alta,,,,10.0,20293.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,7767,TL-007767,TEN,3512,TEN-03512,SPA-GU,9183,SPA-GU09183,Activo,"Alexandre GOMBA","2023-12-12 17:14:13",2023-10-13,Alta,,2014-11-14,2024-11-14,4.0,16068.0,,Trimestral,Anticipado,Transferencia,,,,,,,,Fix,,,,Lessor
TL,7956,TL-007956,TEN,3728,TEN-03728,SPA-HX,9511,SPA-HX09511,Activo,"Alexandre GOMBA","2023-11-29 15:37:04",2023-10-13,Alta,,,,10.0,20293.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,13552,TL-013552,TEN,9290,TEN-09290,SPA-VX,1430,SPA-VX01430,Activo,"Alexandre GOMBA","2023-12-12 17:19:00",2023-10-13,Alta,,2012-04-17,2027-04-17,4.0,16068.0,,Trimestral,Anticipado,Transferencia,,,,,,,,Fix,,,,Lessor
TL,6245,TL-006245,TEN,1969,TEN-01969,SPA-CA,4639,SPA-CA04639,Activo,"Alexandre GOMBA","2023-11-29 15:33:46",2023-10-13,Alta,,,,10.0,20293.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,12688,TL-012688,TEN,8507,TEN-08507,SPA-TX,7613,SPA-TX07613,Activo,"Alexandre GOMBA","2023-12-12 17:17:48",2023-10-13,Alta,,2007-05-26,2027-05-26,4.0,16068.0,,Trimestral,Anticipado,Transferencia,,,,,,,,Fix,,,,Lessor
TL,6924,TL-006924,TEN,2651,TEN-02651,SPA-CX,213,SPA-CX00213,Activo,"Alexandre GOMBA","2023-11-29 15:35:04",2023-10-13,Alta,,,,10.0,20293.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,5002,TL-005002,TEN,702,TEN-00702,SPA-BI,305,SPA-BI00305,Activo,"Alexandre GOMBA","2023-11-29 15:31:12",2023-10-13,Alta,,,,10.0,20884.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,14432,TL-014432,TEN,12602,TEN-12602,,,,Activo,"Alexandre GOMBA","2023-11-15 16:49:26",2023-11-15,Alta,,,,,,,,,,,,,,,,,Fix,,,,Lessor
TL,11627,TL-011627,TEN,7530,TEN-07530,SPA-SE,1208,SPA-SE01208,Activo,"Alexandre GOMBA","2023-11-29 15:46:23",2023-10-13,Alta,,,,10.0,20293.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,8245,TL-008245,TEN,4016,TEN-04016,,,,Activo,"Alexandre GOMBA","2023-11-29 15:37:51",2023-10-13,Alta,,,,10.0,,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,4585,TL-004585,TEN,76,TEN-00076,SPA-AV,8473,SPA-AV08473,Activo,"Alexandre GOMBA","2023-12-12 17:11:09",2023-10-13,Alta,,2010-06-15,2025-06-15,4.0,14729.0,,Trimestral,Anticipado,Transferencia,,,,,,,,Fix,,,,Lessor
TL,10740,TL-010740,TEN,6537,TEN-06537,SPA-OX,28,SPA-OX00028,Activo,"Alexandre GOMBA","2023-12-12 17:16:07",2023-10-13,Alta,,2007-09-28,2027-09-28,4.0,10079.0,,Trimestral,Anticipado,Transferencia,,,,,,,,Fix,,,,Lessor
TL,13033,TL-013033,TEN,8816,TEN-08816,SPA-VA,2500,SPA-VA02500,Activo,"Alexandre GOMBA","2023-11-29 15:53:38",2023-10-13,Alta,,2022-01-01,2024-06-02,1.0,2364.82,,Semestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,14739,TL-014739,TEN,17523,TEN-17523,SPA-MX,1056,SPA-MX01056,Activo,"Alexandre GOMBA","2024-01-15 14:28:28",2024-01-15,Alta,,2022-01-01,2027-01-01,1.0,1215.55,,Mensual,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,5020,TL-005020,TEN,559,TEN-00559,SPA-BI,346,SPA-BI00346,Activo,"Alexandre GOMBA","2023-12-12 17:11:25",2023-10-13,Alta,,2006-12-01,2026-12-01,4.0,8805.0,,Trimestral,Anticipado,Transferencia,,,,,,,,Fix,,,,Lessor
TL,8244,TL-008244,TEN,4015,TEN-04015,SPA-IB,300,SPA-IB00300,Activo,"Alexandre GOMBA","2023-11-29 15:37:51",2023-10-13,Alta,,,,10.0,20884.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,4410,TL-004410,TEN,4,TEN-00004,SPA-AB,26,SPA-AB00026,Activo,"Alexandre GOMBA","2023-12-12 17:10:53",2023-10-13,Alta,,2011-08-04,2026-08-04,4.0,22763.0,,Trimestral,Anticipado,Transferencia,,,,,,,,Fix,,,,Lessor
TL,9776,TL-009776,TEN,5627,TEN-05627,SPA-MX,442,SPA-MX00442,Activo,"Alexandre GOMBA","2023-11-29 15:41:39",2023-10-13,Alta,,,,10.0,20884.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,9413,TL-009413,TEN,5208,TEN-05208,SPA-MU,442,SPA-MU00442,Activo,"Alexandre GOMBA","2023-11-29 15:52:20",2023-10-13,Alta,,2022-01-01,2025-07-13,1.0,1669.41,,Semestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,9735,TL-009735,TEN,5518,TEN-05518,SPA-MX,397,SPA-MX00397,Activo,"Alexandre GOMBA","2023-11-29 15:52:25",2023-10-13,Alta,,2022-01-01,2025-12-06,1.0,13402.96,,Semestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,10367,TL-010367,TEN,6201,TEN-06201,SPA-MX,6232,SPA-MX06232,Activo,"Alexandre GOMBA","2023-11-29 15:42:54",2023-10-13,Alta,,,,10.0,20884.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,7898,TL-007898,TEN,3571,TEN-03571,SPA-HU,7224,SPA-HU07224,Activo,"Alexandre GOMBA","2023-12-12 17:14:26",2023-10-13,Alta,,2002-12-30,2027-12-30,4.0,14729.0,,Trimestral,Anticipado,Transferencia,,,,,,,,Fix,,,,Lessor
TL,6071,TL-006071,TEN,1702,TEN-01702,SPA-BX,2865,SPA-BX02865,Activo,"Alexandre GOMBA","2023-12-12 17:12:34",2023-10-13,Alta,,2021-01-15,2031-01-15,4.0,16068.0,,Trimestral,Anticipado,Transferencia,,,,,,,,Fix,,,,Lessor
TL,13551,TL-013551,TEN,9289,TEN-09289,SPA-VX,1428,SPA-VX01428,Activo,"Alexandre GOMBA","2023-12-12 17:19:00",2023-10-13,Alta,,2008-01-07,2028-01-07,4.0,16068.0,,Trimestral,Anticipado,Transferencia,,,,,,,,Fix,,,,Lessor
TL,8425,TL-008425,TEN,4211,TEN-04211,SPA-JX,8037,SPA-JX08037,Activo,"Alexandre GOMBA","2023-11-29 15:38:22",2023-10-13,Alta,,,,10.0,15610.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,13087,TL-013087,TEN,12188,TEN-12188,SPA-VI,8614,SPA-VI08614,Activo,"Alexandre GOMBA","2023-11-29 15:48:47",2023-10-13,Alta,,,,10.0,20884.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,10135,TL-010135,TEN,5993,TEN-05993,,,,Activo,"Alexandre GOMBA","2023-12-12 17:19:19",2023-10-13,Alta,,,2023-11-20,10.0,15610.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,5987,TL-005987,TEN,1466,TEN-01466,SPA-BX,2085,SPA-BX02085,Activo,"Alexandre GOMBA","2023-12-12 17:12:28",2023-10-13,Alta,,2008-08-26,2023-08-26,4.0,16068.0,,Trimestral,Anticipado,Transferencia,,,,,,,,Fix,,,,Lessor
TL,10605,TL-010605,TEN,6457,TEN-06457,,,,Activo,"Alexandre GOMBA","2023-11-29 15:43:28",2023-10-13,Alta,,,,10.0,,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,4905,TL-004905,TEN,546,TEN-00546,SPA-BA,351,SPA-BA00351,Activo,"Alexandre GOMBA","2023-11-29 15:29:48",2023-10-13,Alta,,2021-11-02,,,5841.0,,Trimestral,Vencido,,,,,,,,,Fix,,,,Lessor
TL,12213,TL-012213,TEN,8150,TEN-08150,SPA-TE,57,SPA-TE00057,Activo,"Alexandre GOMBA","2023-11-29 15:47:37",2023-10-13,Alta,,,,10.0,5602.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,6803,TL-006803,TEN,2465,TEN-02465,SPA-CU,8442,SPA-CU08442,Activo,"Alexandre GOMBA","2023-12-12 17:13:18",2023-10-13,Alta,,2020-11-18,2030-11-18,4.0,21424.0,,Trimestral,Anticipado,Transferencia,,,,,,,,Fix,,,,Lessor
TL,5125,TL-005125,TEN,765,TEN-00765,SPA-BI,876,SPA-BI00876,Activo,"Alexandre GOMBA","2023-11-29 15:31:23",2023-10-13,Alta,,,,10.0,20884.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,7338,TL-007338,TEN,3172,TEN-03172,SPA-GC,1936,SPA-GC01936,Activo,"Alexandre GOMBA","2023-11-29 15:36:06",2023-10-13,Alta,,,,10.0,15610.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,10061,TL-010061,TEN,5782,TEN-05782,SPA-MX,2088,SPA-MX02088,Activo,"Alexandre GOMBA","2023-12-12 17:15:32",2023-10-13,Alta,,2006-11-28,2026-11-28,4.0,9106.0,,Trimestral,Anticipado,Transferencia,,,,,,,,Fix,,,,Lessor
TL,9335,TL-009335,TEN,5123,TEN-05123,SPA-MU,145,SPA-MU00145,Activo,"Alexandre GOMBA","2023-11-29 15:40:38",2023-10-13,Alta,,,,10.0,20884.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,13068,TL-013068,TEN,12179,TEN-12179,SPA-VI,10,SPA-VI00010,Activo,"Alexandre GOMBA","2023-11-29 15:48:45",2023-10-13,Alta,,,,10.0,20884.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,5429,TL-005429,TEN,1142,TEN-01142,SPA-BX,321,SPA-BX00321,Activo,"Alexandre GOMBA","2023-11-29 15:50:52",2023-10-13,Alta,,2022-01-01,2030-12-31,1.0,8369.84,,Semestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,13853,TL-013853,TEN,9570,TEN-09570,SPA-ZX,374,SPA-ZX00374,Activo,"Alexandre GOMBA","2023-11-22 17:48:15",2023-10-13,Alta,,2010-10-23,2025-10-23,4.0,12020.0,,Trimestral,Anticipado,Transferencia,,,,,,,,Fix,,,,Lessor
TL,7467,TL-007467,TEN,3217,TEN-03217,SPA-GI,8556,SPA-GI08556,Activo,"Alexandre GOMBA","2023-11-29 15:36:17",2023-10-13,Alta,,,,10.0,15610.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,12117,TL-012117,TEN,8042,TEN-08042,SPA-SX,3003,SPA-SX03003,Activo,"Alexandre GOMBA","2023-11-29 15:47:20",2023-10-13,Alta,,,,10.0,20293.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,12886,TL-012886,TEN,11012,TEN-11012,SPA-VA,2114,SPA-VA02114,Activo,"Alexandre GOMBA","2023-11-29 15:53:35",2023-10-13,Alta,,2022-01-01,2026-02-24,1.0,11157.14,,Semestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,12468,TL-012468,TEN,8230,TEN-08230,SPA-TO,58,SPA-TO00058,Activo,"Alexandre GOMBA","2023-12-12 17:17:21",2023-10-13,Alta,,2012-11-16,2027-11-16,4.0,16068.0,,Trimestral,Anticipado,Transferencia,,,,,,,,Fix,,,,Lessor
TL,11045,TL-011045,TEN,6936,TEN-06936,SPA-PO,4047,SPA-PO04047,Activo,"Alexandre GOMBA","2023-11-29 15:44:44",2023-10-13,Alta,,,,10.0,20293.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,5310,TL-005310,TEN,887,TEN-00887,SPA-BU,5209,SPA-BU05209,Activo,"Alexandre GOMBA","2023-11-22 17:40:49",2023-10-13,Alta,,2019-05-08,2029-05-08,4.0,3278.0,,Trimestral,Anticipado,Transferencia,,,,,,,,Fix,,,,Lessor
TL,9665,TL-009665,TEN,5231,TEN-05231,SPA-MX,254,SPA-MX00254,Activo,"Alexandre GOMBA","2023-11-29 15:52:24",2023-10-13,Alta,,2022-01-01,2027-04-10,1.0,9275.01,,Semestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,8578,TL-008578,TEN,4338,TEN-04338,SPA-LE,1504,SPA-LE01504,Activo,"Alexandre GOMBA","2023-11-29 15:38:48",2023-10-13,Alta,,,,10.0,20293.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,11037,TL-011037,TEN,6932,TEN-06932,SPA-PO,4041,SPA-PO04041,Activo,"Alexandre GOMBA","2023-11-29 15:44:43",2023-10-13,Alta,,,,10.0,20293.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,11080,TL-011080,TEN,6970,TEN-06970,SPA-PO,5010,SPA-PO05010,Activo,"Alexandre GOMBA","2023-11-29 15:44:51",2023-10-13,Alta,,,,10.0,20293.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,13644,TL-013644,TEN,9640,TEN-09640,SPA-VX,5351,SPA-VX05351,Activo,"Alexandre GOMBA","2023-11-29 15:49:48",2023-10-13,Alta,,,,10.0,20884.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,11600,TL-011600,TEN,7506,TEN-07506,SPA-SE,1024,SPA-SE01024,Activo,"Alexandre GOMBA","2023-11-29 15:46:18",2023-10-13,Alta,,,,10.0,20884.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,13397,TL-013397,TEN,9394,TEN-09394,SPA-VX,1013,SPA-VX01013,Activo,"Alexandre GOMBA","2023-11-29 15:49:19",2023-10-13,Alta,,,,10.0,20884.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,10092,TL-010092,TEN,5790,TEN-05790,SPA-MX,2526,SPA-MX02526,Activo,"Alexandre GOMBA","2023-12-12 17:15:34",2023-10-13,Alta,,2010-06-17,2025-06-17,4.0,7964.0,,Trimestral,Anticipado,Transferencia,,,,,,,,Fix,,,,Lessor
TL,5415,TL-005415,TEN,1077,TEN-01077,SPA-BX,305,SPA-BX00305,Activo,"Alexandre GOMBA","2023-11-29 15:31:54",2023-10-13,Alta,,,,10.0,20884.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,10701,TL-010701,TEN,6605,TEN-06605,SPA-OR,9821,SPA-OR09821,Activo,"Alexandre GOMBA","2023-11-29 15:43:46",2023-10-13,Alta,,,,10.0,20293.0,,Trimestral,Vencido,Transferencia,,,,,,,,Fix,,,,Lessor
TL,6876,TL-006876,TEN,2511,TEN-02511,SPA-CU,9420,SPA-CU09420,Activo,"Alexandre GOMBA","2023-12-12 17:13:28",2023-10-13,Alta,,2020-11-25,2030-11-25,4.0,21424.0,,Trimestral,Anticipado,Transferencia,,,,,,,,Fix,,,,Lessor
