"ID de energía - prefix","ID de energía - number","ID de energía","Id Site - prefix","Id Site - number","Id Site","Fecha última modificación","Tipo de Suministro",Estado,"Lista temporal","¿Posibilidad de acometida propia?","¿Posibilidad de cesión temporal?","¿Posibilidad de cesión?","¿Posibilidad de conexión propia?","Potencia Prevista","Tensión de suministro","Potencia disponible en propiedad (kW)","Maxima potencia permisible","Punto de conexion de Propiedad","Tipo de sistema Off Grid","Potencia nominal Sistema Off Grid (kW)","Potencia máxima Sistema Off Grid (kW)","Fecha primera instalacion sistema Off Grid","Fecha última actualización mayor sistema Off Grid","Potencia máxima admisible en BIE","Potencia máxima admisible en APM","Potencia máxima contratable Distribuidora","Potencia derechos de enganche (kW)","Potencia derechos de acceso (kW)",CUPS,"Compañía Eléctrica (Comercializadora)","Compañía Eléctrica (Distribuidora)","Número de Contrato Energía","Número de Contrato de Acceso","Tipo de contratación","Voltaje (V)","Tipo Voltaje","Potencia Contratada (Kw) Periodo 1","Potencia Contratada (Kw) Periodo 2","Potencia Contratada (Kw) Periodo 3","Potencia Contratada (Kw) Periodo 4","Potencia Contratada (Kw) Periodo 5","Potencia Contratada (Kw) Periodo 6","Tarifa Acceso","Modo de Facturación","Tipo de Contador","Propiedad del Contador","Ubicación del contador","Número de Contador","Disponibilidad de ICP","Centro de Transformación Asociado","Empresa Inspección Asignada","Número de Contrato","Fecha Contrato CT","Número de Registro Industria","Fecha de Registro Industria","Autoconsumo en el sitio","Número de paneles solares","Potencia panel solar (Wp)","Modelo de panel y fabricante","Potencia total FV (kWp)","Inversor de potencia nominal (kWn)","Modelo de inversor y fabricante","Tipo de contrato de autoconsumo","Nº registro de Industria Suministro","Fecha de Registro Industria Autoconsumo","Nº contrato con Comercializadora","Fecha contrato Suministro","Tensión de suministro (V)","Consumo medio actual (kW)","Consumo medio futuro (kW)","Consumo máximo futuro sin A/A (kW)","Consumo medio futuro con A/A (kW)","Consumo máximo futuro con A/A (kW)","Capacidad total de baterías (Ah)","Fecha Alta","Fecha Efectiva Baja","Fecha Solicitud Baja","Potencia instalada","Punto de conexión","Sección de derivación individual","Interruptor general automatico","Creation Date","Diferencial General","Estado Contrato","Fecha Próxima Revision","Fecha Próxima Inspección"
PW,4528,PW-4528,SPA-MX,682,SPA-MX00682,"2023-11-15 18:02:37","Tipo 1 (propio on grid)",Activo,"Tipo 1 (propio on grid)-Si-No",Si,,,,,,,,,,,,,,25.0,0.0,35.1,15.1,15.1,ES0021000005603287FR,"IBERDROLA CLIENTES, S.A.U.","i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",684132989,213435184,"Mercado Libre",3x400,Trifásico,15.1,15.1,15.1,15.1,15.1,15.1,3.0TD,"Modo 2 (Con Maxímetro)","Tipo 4",Distribuidora,,94649588,false,false,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-10,,,,
PW,6534,PW-6534,SPA-TF,6018,SPA-TF06018,"2023-11-15 18:03:58","Tipo 1 (propio on grid)",Activo,"Tipo 1 (propio on grid)-Si-No",Si,,,,,,,,,,,,,,9.959,,9.959,9.959,9.959,ES0031607269816013HP0F,"IBERDROLA CLIENTES, S.A.U.","EDISTRIBUCIÓN REDES DIGITALES S.L.U.",686177514,500004054220,"Mercado Libre",3x380,Trifásico,9.959,9.959,,,,,2.0TD,,"Tipo 5 Sin Telegestión",Distribuidora,,,false,false,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,63.0,2023-05-10,,,,
PW,6263,PW-6263,SPA-SS,5622,SPA-SS05622,"2024-01-05 11:00:23","Tipo 1 (propio on grid)",Activo,"Tipo 1 (propio on grid)-Si-Yes",Si,,,,,,,,,,,,,,0.0,22.5,15.1,15.1,15.1,ES0021000003128490RG,"IBERDROLA CLIENTES, S.A.U.","i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",684088137,228511150,"Mercado Libre",Otros,"Alta Tensión",2.167,2.167,2.167,2.167,2.167,15.1,6.1TD,"Modo 2 (Con Maxímetro)","Tipo 4","En Propiedad",,88505024,false,true,"MONTAJES Y MANTENIMIENTOS ELECTRICOS 2010 SL",SS5622,,"ATA-2001-3CT// ATH-2001-6 LMT",,No,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-10,,"En Vigor",,2021-06-15
PW,3796,PW-3796,SPA-LX,9815,SPA-LX09815,"2023-10-18 21:58:59","Tipo 1 (propio on grid)",Activo,"Tipo 1 (propio on grid)-Si-No",Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-10,,,,
PW,7659,PW-7659,SPA-ZA,6972,SPA-ZA06972,"2023-11-15 18:20:56","Tipo 1 (propio on grid)",Activo,"Tipo 1 (propio on grid)-Si-Yes",Si,,,,,,,,,,,,,,,20.0,6.6,,6.6,ES0022000008119776ZG1P,"IBERDROLA CLIENTES, S.A.U.","UFD DISTRIBUCIÓN ELECTRICIDAD, SA",684387610,104220010818,"Mercado Libre",3x15000,"Alta Tensión",10.39,10.39,10.39,10.39,10.39,10.39,6.1TD,"Modo 2 (Con Maxímetro)","Tipo 5 Con Telegestión",Distribuidora,,78700954,false,true,"MONTAJES Y MANTENIMIENTOS ELECTRICOS 2010 SL",ZA6972,2005-01-25,A-25/17/12611,2005-02-24,No,,,,,,,,,,,,,,,,,,,,,,,,,32.0,2023-05-10,,"En Vigor",,2020-09-09
PW,186,PW-0186,SPA-AL,8937,SPA-AL08937,"2023-10-18 22:13:04","Tipo 1 (propio on grid)",Activo,"Tipo 1 (propio on grid)-Si-No",Si,,,,,,,,,,,,,,17.321,,17.321,17.321,17.321,ES0031104151443001SY0F,"IBERDROLA CLIENTES, S.A.U.","EDISTRIBUCIÓN REDES DIGITALES S.L.U.",684120884,500004049267,"Mercado Libre",3x400,Trifásico,17.321,17.321,17.321,17.321,17.321,17.321,3.0TD,"Modo 2 (Con Maxímetro)","Tipo 4",Distribuidora,,88511945,false,false,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,63.0,2023-05-10,,,,
PW,4987,PW-4987,SPA-MX,6522,SPA-MX06522,"2023-10-18 21:50:46","Tipo 2 (cedido propiedad)",Activo,"Tipo 2 (cedido propiedad)-Si-No",Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-10,,,,
PW,522,PW-0522,SPA-BI,13,SPA-BI00013,"2023-10-18 22:03:40","Tipo 1 (propio on grid)",Activo,"Tipo 1 (propio on grid)-Si-No",Si,,,,,,,,,,,,,,20.785,0.0,20.785,20.785,20.785,ES0021000012409711CN,"IBERDROLA CLIENTES, S.A.U.","i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",684113715,250331895,"Mercado Libre",3x400,Trifásico,20.785,20.785,20.785,20.785,20.785,20.785,3.0TD,"Modo 2 (Con Maxímetro)","Tipo 4",Distribuidora,,37636589,false,false,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-10,,,,
PW,3594,PW-3594,SPA-LO,532,SPA-LO00532,"2023-10-18 22:07:04","Tipo 2 (cedido propiedad)",Activo,"Tipo 2 (cedido propiedad)-Si-No",Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-10,,,,
PW,2472,PW-2472,SPA-GC,268,SPA-GC00268,"2023-10-18 21:46:43","Tipo 2 (cedido propiedad)",Activo,"Tipo 2 (cedido propiedad)-Si-No",Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-10,,,,
PW,2173,PW-2173,SPA-CX,309,SPA-CX00309,"2023-11-15 18:14:36","Tipo 1 (propio on grid)",Activo,"Tipo 1 (propio on grid)-Si-No",Si,,,,,,,,,,,,,,13.856,0.0,13.856,13.8,13.8,ES0022000007903992QY1P,"IBERDROLA CLIENTES, S.A.U.","UFD DISTRIBUCIÓN ELECTRICIDAD, SA",686216970,1000610506,"Mercado Libre",3x400,Trifásico,13.8,13.8,,,,,2.0TD,"Modo 2 (Con Maxímetro)","Tipo 5 Con Telegestión",Distribuidora,,156150524,false,false,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,25.0,2023-05-10,,,,
PW,5471,PW-5471,SPA-PO,4007,SPA-PO04007,"2023-11-15 18:17:49","Tipo 1 (propio on grid)",Activo,"Tipo 1 (propio on grid)-Si-No",Si,,,,,,,,,,,,,,,0.0,13.856,,13.856,ES0022000007900433EN1P,"IBERDROLA CLIENTES, S.A.U.","UFD DISTRIBUCIÓN ELECTRICIDAD, SA",683884773,1000603571,"Mercado Libre",3x400,Trifásico,20.785,20.785,20.785,20.785,20.785,20.785,3.0TD,"Modo 2 (Con Maxímetro)","Tipo 4",Distribuidora,,78452621,false,false,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,50.0,2023-05-10,,,,
PW,1113,PW-1113,SPA-BX,941,SPA-BX00941,"2023-10-18 21:54:21","Tipo 1 (propio on grid)",Activo,"Tipo 1 (propio on grid)-Si-No",Si,,,,,,,,,,,,,,20.785,,20.785,20.785,20.785,ES0031405496644006GP0F,"IBERDROLA CLIENTES, S.A.U.","EDISTRIBUCIÓN REDES DIGITALES S.L.U.",684156064,500004048329,"Mercado Libre",3x400,Trifásico,20.785,20.785,20.785,20.785,20.785,20.785,3.0TD,"Modo 2 (Con Maxímetro)","Tipo 4",Distribuidora,,78503713,false,false,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,60.0,2023-05-10,,,,
PW,941,PW-0941,SPA-BX,389,SPA-BX00389,"2023-10-18 21:53:31","Tipo 1 (propio on grid)",Activo,"Tipo 1 (propio on grid)-Si-No",Si,,,,,,,,,,,,,,17.321,,17.321,17.321,17.321,ES0031405986521003SM,"IBERDROLA CLIENTES, S.A.U.","EDISTRIBUCIÓN REDES DIGITALES S.L.U.",686169554,500004054541,"Mercado Libre",3x400,Trifásico,17.321,17.321,17.321,17.321,17.321,17.321,3.0TD,"Modo 2 (Con Maxímetro)","Tipo 4",Distribuidora,,87700633,false,false,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-10,,,,
PW,6847,PW-6847,SPA-TX,222,SPA-TX00222,"2023-10-18 22:00:09","Tipo 2 (cedido propiedad)",Activo,"Tipo 2 (cedido propiedad)-Si-No",Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-10,,,,
PW,1521,PW-1521,SPA-CA,4200,SPA-CA04200,"2023-11-15 18:21:25","Tipo 1 (propio on grid)",Activo,"Tipo 1 (propio on grid)-Si-No",Si,,,,,,,,,,,,,,9.2,,9.2,9.2,9.2,ES0031105392342001XQ,"IBERDROLA CLIENTES, S.A.U.","EDISTRIBUCIÓN REDES DIGITALES S.L.U.",688908007,500004055340,"Mercado Libre",1x230,Monofásico,9.2,9.2,,,,,2.0TD,,"Tipo 5 Con Telegestión",Distribuidora,,,false,false,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-10,,,,
PW,1983,PW-1983,SPA-CS,293,SPA-CS00293,"2023-10-18 21:56:27","Tipo 2 (cedido propiedad)",Activo,"Tipo 2 (cedido propiedad)-Si-No",Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-10,,,,
PW,802,PW-0802,SPA-BU,4361,SPA-BU04361,"2024-01-05 10:59:23","Tipo 1 (propio on grid)",Activo,"Tipo 1 (propio on grid)-Si-Yes",Si,,,,,,,,,,,,,,0.0,6.6,6.6,6.6,6.6,ES0021000010432088XK,"IBERDROLA CLIENTES, S.A.U.","i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",684076287,226098667,"Mercado Libre",Otros,"Alta Tensión",3.63,3.63,3.63,3.63,3.63,6.6,6.1TD,"Modo 2 (Con Maxímetro)","Tipo 5 Con Telegestión",Distribuidora,,175236175,false,true,"MONTAJES Y MANTENIMIENTOS ELECTRICOS 2010 SL",BU4361,2005-10-20,09-ATLI-00026040,2005-11-02,No,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-10,,"En Vigor",,2020-10-14
PW,1134,PW-1134,SPA-BX,978,SPA-BX00978,"2023-11-15 18:06:22","Tipo 1 (propio on grid)",Activo,"Tipo 1 (propio on grid)-Si-No",Si,,,,,,,,,,,,,,14.49,,14.49,14.49,14.49,ES0031406345151001AL0F,"IBERDROLA CLIENTES, S.A.U.","EDISTRIBUCIÓN REDES DIGITALES S.L.U.",686183678,500004048744,"Mercado Libre",1x230,Monofásico,14.49,14.49,,,,,2.0TD,"Modo 2 (Con Maxímetro)","Tipo 5 Con Telegestión",Distribuidora,,303523329,false,false,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,63.0,2023-05-10,,,,
PW,5639,PW-5639,SPA-PO,6639,SPA-PO06639,"2024-01-05 10:58:56","Tipo 1 (propio on grid)",Activo,"Tipo 1 (propio on grid)-Si-Yes",Si,,,,,,,,,,,,,,14.4,20.0,14.4,6.6,6.6,ES0022000007999953WB1P,"IBERDROLA CLIENTES, S.A.U.","UFD DISTRIBUCIÓN ELECTRICIDAD, SA",684387463,104220010808,"Mercado Libre",3x15000,"Alta Tensión",3.63,3.63,3.63,3.63,3.63,6.6,6.1TD,"Modo 2 (Con Maxímetro)","Tipo 5 Con Telegestión",Distribuidora,,3118728.0,false,true,"MONTAJES Y MANTENIMIENTOS ELECTRICOS 2010 SL",PO6639,2010-09-24,"IN407A 2020/152-4",,No,,,,,,,,,,,,,,,,,,,,,,,,,50.0,2023-05-10,,"En Vigor",,2020-08-27
PW,2044,PW-2044,SPA-CU,8403,SPA-CU08403,"2023-11-15 18:00:21","Tipo 1 (propio on grid)",Activo,"Tipo 1 (propio on grid)-Si-No",Si,,,,,,,,,,,,,,6.9,0.0,6.9,6.6,6.6,ES0022000008002134MF1P,"IBERDROLA CLIENTES, S.A.U.","UFD DISTRIBUCIÓN ELECTRICIDAD, SA",686178658,1000603851,"Mercado Libre",1x220,Monofásico,6.6,6.6,,,,,2.0TD,"Modo 2 (Con Maxímetro)","Tipo 5 Sin Telegestión",Distribuidora,,242043.0,false,false,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-10,,,,
PW,5726,PW-5726,SPA-SA,5612,SPA-SA05612,"2023-10-18 22:10:19","Tipo 1 (propio on grid)",Activo,"Tipo 1 (propio on grid)-Si-Yes",Si,,,,,,,,,,,,,,0.0,6.6,13.856,13.856,13.856,ES0021000010225269BH,"IBERDROLA CLIENTES, S.A.U.","i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",684123952,222710196,"Mercado Libre",Otros,"Alta Tensión",6.928,10.392,10.392,10.392,10.392,13.856,6.1TD,"Modo 2 (Con Maxímetro)","Tipo 5 Con Telegestión",Distribuidora,,20883777,false,true,"MONTAJES Y MANTENIMIENTOS ELECTRICOS 2010 SL",SA5612,2004-11-15,PP-2651,,Si,9.0,400.0,,3.6,,,,,,,,,,,,,,,,,,,,,,2023-05-10,,"En Vigor",,2019-11-15
PW,4790,PW-4790,SPA-MX,3858,SPA-MX03858,"2023-11-15 18:03:27","Tipo 1 (propio on grid)",Activo,"Tipo 1 (propio on grid)-Si-No",Si,,,,,,,,,,,,,,17.32,0.0,33.85,13.85,13.85,ES0021000012993937YS,"IBERDROLA CLIENTES, S.A.U.","i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",684115785,261859183,"Mercado Libre",3x400,Trifásico,13.85,13.85,,,,,2.0TD,"Modo 2 (Con Maxímetro)","Tipo 5 Con Telegestión",Distribuidora,,21071083,false,false,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-10,,,,
PW,4108,PW-4108,SPA-MU,114,SPA-MU00114,"2023-11-15 18:09:51","Tipo 1 (propio on grid)",Activo,"Tipo 1 (propio on grid)-Si-No",Si,,,,,,,,,,,,,,25.0,0.0,35.1,,15.1,ES0021000006493833VX,"IBERDROLA CLIENTES, S.A.U.","i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",684149620,219121059,"Mercado Libre",3x400,Trifásico,25.0,25.0,25.0,25.0,25.0,25.0,3.0TD,"Modo 2 (Con Maxímetro)","Tipo 4","En Propiedad",,88514346,false,false,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-10,,,,
PW,2277,PW-2277,SPA-CX,1770,SPA-CX01770,"2023-11-15 18:15:02","Tipo 1 (propio on grid)",Activo,"Tipo 1 (propio on grid)-Si-No",Si,,,,,,,,,,,,,,14.49,0.0,14.49,13.8,13.8,ES0022000007922458ZA1P,"IBERDROLA CLIENTES, S.A.U.","UFD DISTRIBUCIÓN ELECTRICIDAD, SA",684113284,1000606189,"Mercado Libre",1x230,Monofásico,13.8,13.8,,,,,2.0TD,"Modo 2 (Con Maxímetro)","Tipo 5 Sin Telegestión",Distribuidora,,175700210,false,false,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,25.0,2023-05-10,,,,
PW,2360,PW-2360,SPA-CX,8765,SPA-CX08765,"2023-10-18 22:06:07","Tipo 2 (cedido propiedad)",Activo,"Tipo 2 (cedido propiedad)-Si-No",Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-10,,,,
PW,924,PW-0924,SPA-BX,352,SPA-BX00352,"2023-11-15 18:05:44","Tipo 1 (propio on grid)",Activo,"Tipo 1 (propio on grid)-Si-No",Si,,,,,,,,,,,,,,9.2,,9.2,9.2,9.2,ES0031408035904001JL0F,"IBERDROLA CLIENTES, S.A.U.","EDISTRIBUCIÓN REDES DIGITALES S.L.U.",683835543,500004048694,"Mercado Libre",1x230,Monofásico,9.2,9.2,,,,,2.0TD,,"Tipo 5 Sin Telegestión",Distribuidora,,16453.0,false,false,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,63.0,2023-05-10,,,,
PW,5686,PW-5686,SPA-PX,8056,SPA-PX08056,"2023-11-15 18:18:36","Tipo 1 (propio on grid)",Activo,"Tipo 1 (propio on grid)-Si-No",Si,,,,,,,,,,,,,,6.6,0.0,14.49,6.6,6.6,ES0021000010389238XC,"IBERDROLA CLIENTES, S.A.U.","i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",684155114,223361173,"Mercado Libre",1x220,Monofásico,6.6,6.6,,,,,2.0TD,"Modo 2 (Con Maxímetro)","Tipo 5 Con Telegestión",Distribuidora,,8947038.0,false,false,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-10,,,,
PW,1639,PW-1639,SPA-CC,9362,SPA-CC09362,"2023-11-15 18:21:41","Tipo 1 (propio on grid)",Activo,"Tipo 1 (propio on grid)-Si-No",Si,,,,,,,,,,,,,,1.1,0.0,7.17,1.15,1.15,ES0021000011221303PZ,"IBERDROLA CLIENTES, S.A.U.","i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",684109293,232219023,"Mercado Libre",1x230,Monofásico,1.15,1.15,,,,,2.0TD,"Modo 2 (Con Maxímetro)","Tipo 5 Con Telegestión",Distribuidora,,125335432,false,false,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-10,,,,
PW,1167,PW-1167,SPA-BX,1046,SPA-BX01046,"2023-10-18 21:54:35","Tipo 2 (cedido propiedad)",Activo,"Tipo 2 (cedido propiedad)-Si-No",Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-10,,,,
PW,3282,PW-3282,SPA-IB,478,SPA-IB00478,"2023-10-18 21:58:24","Tipo 2 (cedido propiedad)",Activo,"Tipo 2 (cedido propiedad)-Si-No",Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-10,,,,
PW,7041,PW-7041,SPA-VA,2161,SPA-VA02161,"2023-11-15 18:20:11","Tipo 1 (propio on grid)",Activo,"Tipo 1 (propio on grid)-Si-No",Si,,,,,,,,,,,,,,14.49,0.0,14.49,14.49,14.49,ES0021000009122627WL,"IBERDROLA CLIENTES, S.A.U.","i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",684143616,218791689,"Mercado Libre",1x220,Monofásico,14.49,14.49,,,,,2.0TD,"Modo 2 (Con Maxímetro)","Tipo 5 Con Telegestión",Distribuidora,,70702094,false,false,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-10,,,,
PW,7133,PW-7133,SPA-VA,4000,SPA-VA04000,"2023-11-15 18:20:33","Tipo 1 (propio on grid)",Activo,"Tipo 1 (propio on grid)-Si-No",Si,,,,,,,,,,,,,,6.928,0.0,26.928,6.928,6.928,ES0021000020735432BD,"IBERDROLA CLIENTES, S.A.U.","i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",683894663,546578550,"Mercado Libre",3x400,Trifásico,6.928,6.928,,,,,2.0TD,"Modo 2 (Con Maxímetro)","Tipo 5 Con Telegestión",Distribuidora,,,false,false,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-10,,,,
PW,381,PW-0381,SPA-AX,5555,SPA-AX05555,"2023-11-15 18:05:14","Tipo 1 (propio on grid)",Activo,"Tipo 1 (propio on grid)-Si-No",Si,,,,,,,,,,,,,,10.392,0.0,30.392,10.392,10.392,ES0021000010218409NN,"IBERDROLA CLIENTES, S.A.U.","i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",684397286,220046360,"Mercado Libre",3x400,Trifásico,10.392,10.392,,,,,2.0TD,"Modo 2 (Con Maxímetro)","Tipo 5 Con Telegestión",Distribuidora,,47552124,false,false,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-10,,,,
PW,1837,PW-1837,SPA-CR,3226,SPA-CR03226,"2023-11-15 18:00:06","Tipo 1 (propio on grid)",Activo,"Tipo 1 (propio on grid)-Si-No",Si,,,,,,,,,,,,,,5.75,0.0,5.75,5.75,5.75,ES0240000000001145MX,"IBERDROLA CLIENTES, S.A.U.","ELECTRICA LA VICTORIA DE FUENCALIENTE S.A.",,,"Mercado Libre",1x230,Monofásico,5.75,5.75,,,,,2.0TD,,"Tipo 5 Sin Telegestión",Distribuidora,,,false,false,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-10,,,,
PW,1351,PW-1351,SPA-BX,2535,SPA-BX02535,"2023-11-15 18:07:03","Tipo 1 (propio on grid)",Activo,"Tipo 1 (propio on grid)-Si-No",Si,,,,,,,,,,,,,,,,7.36,,6.9,ES0031405966530023NG0F,"IBERDROLA CLIENTES, S.A.U.","EDISTRIBUCIÓN REDES DIGITALES S.L.U.",683891224,500004046514,"Mercado Libre",1x230,Monofásico,10.35,10.35,,,,,2.0TD,,"Tipo 5 Con Telegestión",Distribuidora,,201525915,false,false,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,40.0,2023-05-10,,,,
PW,6018,PW-6018,SPA-SE,2050,SPA-SE02050,"2023-11-15 18:24:30","Tipo 1 (propio on grid)",Activo,"Tipo 1 (propio on grid)-Si-No",Si,,,,,,,,,,,,,,15.0,,15.0,13.856,13.856,ES0031102393735035YH0F,"IBERDROLA CLIENTES, S.A.U.","EDISTRIBUCIÓN REDES DIGITALES S.L.U.",686204190,500004056544,"Mercado Libre",3x400,Trifásico,13.164,13.164,,,,,2.0TD,"Modo 2 (Con Maxímetro)","Tipo 5 Con Telegestión",Distribuidora,,400287638,false,false,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,63.0,2023-05-10,,,,
PW,939,PW-0939,SPA-BX,386,SPA-BX00386,"2023-11-15 18:05:48","Tipo 1 (propio on grid)",Activo,"Tipo 1 (propio on grid)-Si-No",Si,,,,,,,,,,,,,,25.097,,25.097,,15.935,ES0031405987090002YF0F,"IBERDROLA CLIENTES, S.A.U.","EDISTRIBUCIÓN REDES DIGITALES S.L.U.",686165901,500004054086,"Mercado Libre",3x220,Trifásico,17.321,17.321,17.321,17.321,17.321,17.321,3.0TD,"Modo 2 (Con Maxímetro)","Tipo 4",Distribuidora,,400273758,false,false,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,40.0,2023-05-10,,,,
PW,6685,PW-6685,SPA-TO,78,SPA-TO00078,"2023-11-15 18:04:32","Tipo 1 (propio on grid)",Activo,"Tipo 1 (propio on grid)-Si-No",Si,,,,,,,,,,,,,,9.2,0.0,14.49,9.2,9.2,ES0021000007515644PT,"IBERDROLA CLIENTES, S.A.U.","i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",684367087,223271275,"Mercado Libre",1x220,Monofásico,9.2,9.2,,,,,2.0TD,"Modo 2 (Con Maxímetro)","Tipo 5 Con Telegestión",Distribuidora,,99308877,false,false,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-10,,,,
PW,3597,PW-3597,SPA-LO,1102,SPA-LO01102,"2023-10-18 22:07:04","Tipo 2 (cedido propiedad)",Activo,"Tipo 2 (cedido propiedad)-Si-No",Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-10,,,,
PW,3071,PW-3071,SPA-IB,29,SPA-IB00029,"2023-11-15 18:08:34","Tipo 1 (propio on grid)",Activo,"Tipo 1 (propio on grid)-Si-No",Si,,,,,,,,,,,,,,11.5,,11.5,11.5,11.5,ES0031500241142002ZG0F,"IBERDROLA CLIENTES, S.A.U.","EDISTRIBUCIÓN REDES DIGITALES S.L.U.",683855402,500004045750,"Mercado Libre",1x230,Monofásico,11.5,11.5,,,,,2.0TD,,"Tipo 5 Con Telegestión",Distribuidora,,201424044,false,false,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,40.0,2023-05-10,,,,
PW,6447,PW-6447,SPA-TE,48,SPA-TE00048,"2023-11-15 18:10:19","Tipo 1 (propio on grid)",Activo,"Tipo 1 (propio on grid)-Si-Yes",Si,,,,,,,,,,,,,,28.512,0.0,28.512,28.512,6.6,ES0189000052370001LD1P,"IBERDROLA CLIENTES, S.A.U.","MAESTRAZGO DISTRIBUCION ELECTRICA SL",683880550,52370001,"Mercado Libre",3x15000,"Alta Tensión",6.6,6.6,6.6,6.6,6.6,6.6,6.1TD,"Modo 2 (Con Maxímetro)","Tipo 5 Con Telegestión",Distribuidora,,2177345.0,false,true,"ELECTRO XXI",,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,32.0,2023-05-10,,"En Vigor",,2021-05-11
PW,5520,PW-5520,SPA-PO,4902,SPA-PO04902,"2023-11-15 18:17:59","Tipo 1 (propio on grid)",Activo,"Tipo 1 (propio on grid)-Si-No",Si,,,,,,,,,,,,,,11.5,0.0,11.5,11.5,11.5,ES0022000007906629SK1P,"IBERDROLA CLIENTES, S.A.U.","UFD DISTRIBUCIÓN ELECTRICIDAD, SA",686200536,1000602952,"Mercado Libre",1x220,Monofásico,11.5,11.5,,,,,2.0TD,,"Tipo 5 Sin Telegestión",Distribuidora,,185705693,false,false,,,,,,Si,18.0,400.0,,7.2,,,,,,,,,,,,,,,,,,,,,,2023-05-10,,,,
