"WO - ID - prefix","WO - ID - number","WO - ID","ID Solicitud de Acceso - prefix","ID Solicitud de Acceso - number","ID Solicitud de Acceso","ID Site de trabajo - prefix","ID Site de trabajo - number","ID Site de trabajo","ID Site de trabajo (Descargas Baterias) - prefix","ID Site de trabajo (Descargas Baterias) - number","ID Site de trabajo (Descargas Baterias)",Solicitante,Estado,"Fecha de creación","Ultimo cambio",Título,"Descripción del Trabajo",Tipo,"¿Impacto en el servicio?","Fecha de inicio del impacto del servicio","Fecha de finalización del impacto del servicio","Fecha ejecución","Estado Cierre","ID Ocean","Fecha próxima revisión","ID de emplazamiento - prefix","ID de emplazamiento - number","ID de emplazamiento","Trabajo completo","Trabajo realizado","Fin de trabajo (previsto)","Fin del trabajo","Inicio de obra","Inicio de obra (previsto)","Reconocimiento requerido","No empezar antes","coordenadas - Latitude - WGS 84","coordenadas - Longitude - WGS 84","coordenadas - Elevation",Razón,"Trabajo realizado","Trabajo por hacer","Próxima visita preventiva en","Próxima visita PM","¿Se requiere acceso al sitio?",Dominio,"Fecha de inicio prevista","Fecha de finalización prevista"
WO,4579,WO-4579,SAR,236,SAR-000236,SPA-MA,3013,SPA-MA03013,,,,"DNO Accesos",Abierto,"2024-01-29 13:39:01","2024-01-29 13:44:10","443461 - MA3013","MEDICION DE EMISIONES RADIOELECTRICAS, TOMA DE FOTOS Y SEÑALIZACION","Inspecciones (OCA)",NO,,,,,,,,,-,false,,,,,,false,2024-01-29,,,,,,,,,,,,
WO,5381,WO-5381,SAR,926,SAR-000926,SPA-MX,6003,SPA-MX06003,,,,"DNO Accesos",Abierto,"2024-02-08 15:20:17","2024-02-08 15:20:47","445958 MX6003","EMR MX6003 MEDICION DE EMISIONES RADIOELECTRICAS Y TOMA DE FOTOS REQUIERE ACREDITACIÓN EN PLATAFORMA.","Inspección Preventiva",NO,,,,,,,,,-,false,,,,,,false,2024-02-08,,,,,,,,,,,,
WO,4994,WO-4994,SAR,612,SAR-000612,SPA-HX,9518,SPA-HX09518,,,,"DNO Accesos",Abierto,"2024-02-02 19:03:57","2024-02-02 19:12:40","444591    HX9518","Medidas radioeléctricas y fotografías (desde azotea si es necesario) sin instalar ni retirar equipos. Dentro del periodo marcado, el acceso solo requiere un día de trabajo.",Auditoría,NO,,,,,,,,,-,false,,,,,,false,2024-02-02,,,,,,,,,,,,
WO,2800,WO-2800,,,-,,,,SPA-SG,9402,SPA-SG09402,"System Administrator",Cerrado,"2023-11-14 18:51:32","2023-11-15 12:22:37","211234275927_SG9402-INSPECCION__OCA_-15-09-2020.PDF","211234275927_SG9402-INSPECCION__OCA_-15-09-2020.PDF","Inspecciones (OCA)",NO,,,,,,15.09.2023,LO,6079,LO-006079,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,5293,WO-5293,SAR,850,SAR-000850,SPA-MX,7732,SPA-MX07732,,,,"DNO Accesos",Abierto,"2024-02-07 14:33:07","2024-02-07 14:38:41","446178 - MX7732","ESTACION CAIDA",Urgente,NO,,,,,,,,,-,false,,,,,,false,2024-02-07,,,,,,,,,,,,
WO,2518,WO-2518,,,-,,,,SPA-OR,8985,SPA-OR08985,"System Administrator",Cerrado,"2023-11-14 18:45:08","2023-11-15 12:14:36","2112310628641_OR8985-REVISION__MTO_-20-04-2020.PDF","2112310628641_OR8985-REVISION__MTO_-20-04-2020.PDF","Revision (MTO)",NO,,,,,,,LO,5130,LO-005130,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,5080,WO-5080,,,-,,,,,,,"Noemia josilda fátima  Gomes dos santos",Abierto,"2024-02-05 14:22:49","2024-02-05 14:22:49",SPA-AV08408,CVE,Normal,NO,,,,,,,,,-,false,,,,,,false,2024-02-05,,,,,,,,,,,,
WO,4937,WO-4937,,,-,,,,,,,"Yolanda García",Cerrado,"2024-02-02 10:43:58","2024-02-09 05:12:44",PREVENTIVOS,"OT.Mto Preventivo Reducido  -en SPA-PO06480","Inspección Preventiva",NO,"2024-02-05 08:00:00","2024-02-09 23:59:00","2024-02-08 11:50:00",Favorable,,,,,-,false,,,,,,false,2024-02-02,,,,,,,,,,,,
WO,5050,WO-5050,,,-,,,,,,,"Yolanda García",Abierto,"2024-02-05 12:43:54","2024-02-05 12:43:54",PREVENTIVOS,"OT.prueba de alarmas en SPA-VX01334","Inspección Preventiva",NO,"2024-02-05 13:00:00","2024-02-09 23:59:00",,,,,,,-,false,,,,,,false,2024-02-05,,,,,,,,,,,,
WO,3549,WO-3549,,,-,,,,SPA-MX,3041,SPA-MX03041,"System Administrator",Cerrado,"2023-11-14 19:08:43","2023-11-15 12:05:54",0816043332665_MX3041.PDF,0816043332665_MX3041.PDF,"Revision (MTO)",NO,,,,,,,LO,4683,LO-004683,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,3251,WO-3251,,,-,,,,SPA-LE,1726,SPA-LE01726,"System Administrator",Cerrado,"2023-11-14 19:01:51","2023-11-15 12:14:19",1409104623712_LE1726.PDF,1409104623712_LE1726.PDF,"Revision (MTO)",NO,,,,,,,LO,3481,LO-003481,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,5117,WO-5117,SAR,709,SAR-000709,SPA-MX,38,SPA-MX00038,,,,"DNO Accesos",Abierto,"2024-02-06 08:13:43","2024-02-06 08:19:03","445069    MX0038","Nuevo cableado de integración y basculación en caseta  para FTTN MAD3798",Normal,NO,,,,,,,,,-,false,,,,,,false,2024-02-06,,,,,,,,,,,,
WO,2938,WO-2938,,,-,,,,SPA-MA,2854,SPA-MA02854,"System Administrator",Cerrado,"2023-11-14 18:54:45","2023-11-15 12:25:22","2217063416642_REVISION_ANUAL_CT_MA2854_2021.PDF","2217063416642_REVISION_ANUAL_CT_MA2854_2021.PDF","Revision (MTO)",NO,,,,,,,LO,3910,LO-003910,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,2724,WO-2724,,,-,,,,SPA-JX,8171,SPA-JX08171,"System Administrator",Cerrado,"2023-11-14 18:49:46","2023-11-15 12:04:51","2112312617117_JX8171-REVISION__MTO_-07-04-2020.PDF","2112312617117_JX8171-REVISION__MTO_-07-04-2020.PDF","Revision (MTO)",NO,,,,,,,LO,3323,LO-003323,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,3474,WO-3474,,,-,,,,SPA-TO,72,SPA-TO00072,"System Administrator",Cerrado,"2023-11-14 19:07:00","2023-11-15 12:08:35","181216054835_CERT_AT-TO-006_22_TOTEM_TO0072_VILLATOBAS_CT.PDF","181216054835_CERT_AT-TO-006_22_TOTEM_TO0072_VILLATOBAS_CT.PDF","Inspecciones (OCA)",NO,,,,,,06.06.2025,LO,6660,LO-006660,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,5304,WO-5304,SAR,859,SAR-000859,SPA-MA,3002,SPA-MA03002,,,,"DNO Accesos",Abierto,"2024-02-07 17:59:57","2024-02-07 18:04:50","SCV  445771  MA3002","MODERNIZACION DE RADIO  / SOLICITAMOS ACCESO A LA SALAS DE EQUIPOS DE ORANGE, A LA TORRE Y A LAS ANTENAS",Auditoría,NO,,,,,,,,,-,false,,,,,,false,2024-02-07,,,,,,,,,,,,
WO,4741,WO-4741,SAR,406,SAR-000406,SPA-CC,5,SPA-CC00005,,,,"DNO Accesos",Abierto,"2024-01-31 12:41:02","2024-01-31 12:46:44","443701  //  CC0005","INSTALACION RADIOENLACE / SOLICITAMOS ACCESO A LA SALA DE EQUIPOS, TORRE Y ANTENAS",Auditoría,NO,,,,,,,,,-,false,,,,,,false,2024-01-31,,,,,,,,,,,,
WO,2770,WO-2770,,,-,,,,SPA-VA,2283,SPA-VA02283,"System Administrator",Cerrado,"2023-11-14 18:50:49","2023-11-15 12:20:34","2112342513171_VA2283-INSPECCION__OCA_-05-10-2020.PDF","2112342513171_VA2283-INSPECCION__OCA_-05-10-2020.PDF","Inspecciones (OCA)",NO,,,,,,05.10.2023,LO,7098,LO-007098,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,2274,WO-2274,,,-,,,,SPA-LE,9995,SPA-LE09995,"System Administrator",Cerrado,"2023-11-14 18:39:16","2023-11-15 12:05:56","2112304125141_LE9995-REVISION__MTO_-10-06-2019.PDF","2112304125141_LE9995-REVISION__MTO_-10-06-2019.PDF","Revision (MTO)",NO,,,,,,,LO,3512,LO-003512,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,2786,WO-2786,,,-,,,,SPA-SG,9157,SPA-SG09157,"System Administrator",Cerrado,"2023-11-14 18:51:12","2023-11-15 12:12:33","2112342724320_SG9157-INSPECCION__OCA_-21-09-2020.PDF","2112342724320_SG9157-INSPECCION__OCA_-21-09-2020.PDF","Inspecciones (OCA)",NO,,,,,,21.09.2023,LO,6054,LO-006054,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,3505,WO-3505,,,-,,,,SPA-TO,2123,SPA-TO02123,"System Administrator",Cerrado,"2023-11-14 19:07:42","2023-11-15 12:18:38","1813055211292_TO2123-REV__MTO_07-06-2022.PDF","1813055211292_TO2123-REV__MTO_07-06-2022.PDF","Revision (MTO)",NO,,,,,,,LO,6786,LO-006786,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,3613,WO-3613,,,-,,,,SPA-ZX,561,SPA-ZX00561,"System Administrator",Cerrado,"2023-11-14 19:10:11","2023-11-15 12:20:17","1211140732653_ZX0561_-_AT-Z-07-22_TERRER_-_OCA.PDF","1211140732653_ZX0561_-_AT-Z-07-22_TERRER_-_OCA.PDF","Inspecciones (OCA)",NO,,,,,,04.07.2025,LO,7788,LO-007788,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,4002,WO-4002,,,-,,,,SPA-LE,1726,SPA-LE01726,"System Administrator",Cerrado,"2024-01-18 17:33:52","2024-01-18 18:01:36",1613431717154_LE1726.PDF,1613431717154_LE1726.PDF,"Revision (MTO)",NO,,,,,,07.10.2024,LO,3481,LO-003481,false,,,,,,false,2024-01-18,,,,,,,,,,,,
WO,2843,WO-2843,,,-,,,,SPA-VX,858,SPA-VX00858,"System Administrator",Cerrado,"2023-11-14 18:52:34","2023-11-15 12:16:57","131948474475_VX0858_PICASSENT_INFORME_REVISION_2021.PDF","131948474475_VX0858_PICASSENT_INFORME_REVISION_2021.PDF","Revision (MTO)",NO,,,,,,,LO,7382,LO-007382,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,2227,WO-2227,,,-,,,,SPA-VA,2173,SPA-VA02173,"System Administrator",Cerrado,"2023-11-14 18:38:10","2023-11-15 12:17:28","211230343565_VA2173-REVISION__MTO_-08-10-2019.PDF","211230343565_VA2173-REVISION__MTO_-08-10-2019.PDF","Revision (MTO)",NO,,,,,,,LO,7030,LO-007030,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,3082,WO-3082,,,-,,,,SPA-SA,5806,SPA-SA05806,"System Administrator",Cerrado,"2023-11-14 18:57:55","2023-11-15 12:14:57","2812472030491_SA5806-DESFAVORABLE.PDF","2812472030491_SA5806-DESFAVORABLE.PDF","Inspecciones (OCA)",NO,,,,,,09.11.2025,LO,5707,LO-005707,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,3221,WO-3221,,,-,,,,SPA-LO,504,SPA-LO00504,"System Administrator",Cerrado,"2023-11-14 19:01:10","2023-11-15 12:14:41","0312203910809_L0504-REV_MTO_25-07-2022.PDF","0312203910809_L0504-REV_MTO_25-07-2022.PDF","Revision (MTO)",NO,,,,,,,LO,3537,LO-003537,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,2319,WO-2319,,,-,,,,SPA-CU,8542,SPA-CU08542,"System Administrator",Cerrado,"2023-11-14 18:40:22","2023-11-15 12:08:35","2112304424642_CU8542-INSPECCION__OCA_-21-03-2018.PDF","2112304424642_CU8542-INSPECCION__OCA_-21-03-2018.PDF","Inspecciones (OCA)",NO,,,,,,21.03.2021,LO,2042,LO-002042,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,3537,WO-3537,,,-,,,,SPA-PO,6380,SPA-PO06380,"System Administrator",Cerrado,"2023-11-14 19:08:27","2023-11-15 12:19:33",081324155143_PO6380.PDF,081324155143_PO6380.PDF,"Revision (MTO)",NO,,,,,,,LO,5569,LO-005569,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,4364,WO-4364,,,-,,,,SPA-SE,83,SPA-SE00083,"System Administrator",Cerrado,"2024-01-18 17:42:19","2024-01-18 18:05:17","301502314180_SE0083-INSPECCION__OCA_-17-10-2022.PDF","301502314180_SE0083-INSPECCION__OCA_-17-10-2022.PDF","Inspecciones (OCA)",NO,,,,,,,LO,5775,LO-005775,false,,,,,,false,2024-01-18,,,,,,,,,,,,
WO,5178,WO-5178,SAR,759,SAR-000759,SPA-BX,768,SPA-BX00768,,,,"DNO Accesos",Abierto,"2024-02-06 12:44:06","2024-02-06 12:50:07","445712    BX0768","TOMA DE DATOS PARA RADIOENLACE ORANGE. SOLO ES UNA TOMA DE DATOS UN DÍA DEL PERIODO, NO SE INSTALA NADA.",Auditoría,NO,,,,,,,,,-,false,,,,,,false,2024-02-06,,,,,,,,,,,,
WO,2205,WO-2205,,,-,,,,SPA-SG,9545,SPA-SG09545,"System Administrator",Cerrado,"2023-11-14 18:37:39","2023-11-15 12:16:00","2112303332671_SG9545-REVISION__MTO_-08-08-2019.PDF","2112303332671_SG9545-REVISION__MTO_-08-08-2019.PDF","Revision (MTO)",NO,,,,,,,LO,6087,LO-006087,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,2761,WO-2761,,,-,,,,SPA-SO,9824,SPA-SO09824,"System Administrator",Cerrado,"2023-11-14 18:50:37","2023-11-15 12:20:50","2112342513973_SO9824-INSPECCION__OCA_-19-08-2020.PDF","2112342513973_SO9824-INSPECCION__OCA_-19-08-2020.PDF","Inspecciones (OCA)",NO,,,,,,19.08.2023,LO,6142,LO-006142,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,3542,WO-3542,,,-,,,,SPA-PO,4906,SPA-PO04906,"System Administrator",Cerrado,"2023-11-14 19:08:34","2023-11-15 12:10:40",0813290716305_PO4906.PDF,0813290716305_PO4906.PDF,"Revision (MTO)",NO,,,,,,,LO,5489,LO-005489,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,2153,WO-2153,,,-,,,,SPA-BU,4313,SPA-BU04313,"System Administrator",Cerrado,"2023-11-14 18:36:26","2023-11-15 12:23:35","2112302625043_BU4313-REVISION__MTO_-08-08-2019.PDF","2112302625043_BU4313-REVISION__MTO_-08-08-2019.PDF","Revision (MTO)",NO,,,,,,,LO,737,LO-000737,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,2011,WO-2011,,,-,,,,SPA-TO,503,SPA-TO00503,"System Administrator",Cerrado,"2023-11-14 18:32:59","2023-11-15 12:08:02","211230018670_TO0503-INSPECCION__OCA_-20-05-2019.PDF","211230018670_TO0503-INSPECCION__OCA_-20-05-2019.PDF","Inspecciones (OCA)",NO,,,,,,20.05.2022,LO,6719,LO-006719,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,5155,WO-5155,,,-,,,,,,,"Alba Gomez exposito",Cerrado,"2024-02-06 11:49:47","2024-02-06 12:05:41",ADECUACION,"instalacion soporte RRu",Infraestructura,NO,,,,,,,,,-,false,,,,,,false,2024-02-06,,,,,,,,,,,,
WO,5096,WO-5096,SAR,689,SAR-000689,SPA-BX,614,SPA-BX00614,,,,"DNO Accesos",Abierto,"2024-02-05 17:56:33","2024-02-05 17:59:37","SCV  445381  BX0614","Certificación Radioeléctrica de antenas de telefonía. No se realizan trabajos de altura, tensión, obra, ni que conlleve riesgo a terceros.",Auditoría,NO,,,,,,,,,-,false,,,,,,false,2024-02-05,,,,,,,,,,,,
WO,5097,WO-5097,SAR,690,SAR-000690,SPA-BX,460,SPA-BX00460,,,,"DNO Accesos",Abierto,"2024-02-05 18:04:20","2024-02-05 18:08:24","SCV 445402  BX0460","SUSTITUCIÓN DISYUNTOR ANTENA 4G/ SOLICITAMOS ACCESO A LA SALA DE EQUIPOS, ANTENAS",Auditoría,NO,,,,,,,,,-,false,,,,,,false,2024-02-05,,,,,,,,,,,,
WO,4926,WO-4926,,,-,,,,,,,"Yolanda García",Cerrado,"2024-02-02 10:10:48","2024-02-09 05:12:04",PREVENTIVOS,"OT.Mto Preventivo Completo-P3 con Descarga en SPA-OX07307","Inspección Preventiva",NO,"2024-02-05 08:00:00","2024-02-05 10:46:00","2024-02-06 08:30:00",Favorable,,,,,-,false,,,,,,false,2024-02-02,,,,,,,,,,,,
WO,2859,WO-2859,,,-,,,,SPA-MU,75,SPA-MU00075,"System Administrator",Cerrado,"2023-11-14 18:52:56","2023-11-15 12:06:48","131928417506_MU0075_INFORME_REVISION_CEHEGIN_2021.PDF","131928417506_MU0075_INFORME_REVISION_CEHEGIN_2021.PDF","Revision (MTO)",NO,,,,,,,LO,4054,LO-004054,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,3353,WO-3353,,,-,,,,SPA-CR,3094,SPA-CR03094,"System Administrator",Cerrado,"2023-11-14 19:04:13","2023-11-15 12:23:19","1909312314349_CR3094-TOTEM.PDF","1909312314349_CR3094-TOTEM.PDF","Revision (MTO)",NO,,,,,,,LO,1749,LO-001749,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,4991,WO-4991,SAR,609,SAR-000609,SPA-GC,3002,SPA-GC03002,,,,"DNO Accesos",Abierto,"2024-02-02 17:09:56","2024-02-02 17:12:41","444909    GC3002","Visita acompañados por personal de Accenture para desmontaje conversor de medios de la LLAA TESA_35650001007696. ACCESO A SALA TRANSMISION.",Normal,NO,"2024-02-02 23:58:02",,,,,,,,-,false,,,,,,false,2024-02-02,,,,,,,,,,,,
WO,3165,WO-3165,,,-,,,,SPA-SG,9124,SPA-SG09124,"System Administrator",Cerrado,"2023-11-14 18:59:50","2023-11-15 12:09:09",1409572727709_SG9124.PDF,1409572727709_SG9124.PDF,"Revision (MTO)",NO,,,,,,,LO,6042,LO-006042,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,2155,WO-2155,,,-,,,,SPA-BU,4300,SPA-BU04300,"System Administrator",Cerrado,"2023-11-14 18:36:29","2023-11-15 12:19:58","2112302621_BU4300-REVISION__MTO_-08-08-2019.PDF","2112302621_BU4300-REVISION__MTO_-08-08-2019.PDF","Revision (MTO)",NO,,,,,,,LO,730,LO-000730,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,2846,WO-2846,,,-,,,,SPA-VX,87,SPA-VX00087,"System Administrator",Cerrado,"2023-11-14 18:52:38","2023-11-15 12:24:41","1319463120644_VX0087_UTIEL_LAS_CUEVAS_INFORME_REVISION_2021.PDF","1319463120644_VX0087_UTIEL_LAS_CUEVAS_INFORME_REVISION_2021.PDF","Revision (MTO)",NO,,,,,,,LO,7261,LO-007261,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,4995,WO-4995,SAR,613,SAR-000613,SPA-MA,2554,SPA-MA02554,,,,"DNO Accesos",Abierto,"2024-02-02 19:17:00","2024-02-02 19:30:54","444634    MA2554","REPLANTEO, TOMA DATOS Y FOTOS",Auditoría,NO,,,,,,,,,-,false,,,,,,false,2024-02-02,,,,,,,,,,,,
WO,3096,WO-3096,,,-,,,,SPA-CU,10,SPA-CU00010,"System Administrator",Cerrado,"2023-11-14 18:58:13","2023-11-15 12:06:18",091340113745_CU0010.PDF,091340113745_CU0010.PDF,"Inspecciones (OCA)",NO,,,,,,02.08.2024,LO,1959,LO-001959,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,4627,WO-4627,SAR,294,SAR-000294,SPA-MA,2536,SPA-MA02536,,,,"DNO Accesos",Abierto,"2024-01-30 10:39:00","2024-01-30 10:41:49","444308 - MA2536","ACOMPAÑAMIENTO DE MINISTERIO","Revision (MTO)",NO,,,,,,,,,-,false,,,,,,false,2024-01-30,,,,,,,,,,,,
WO,1882,WO-1882,,,-,,,,SPA-SG,9157,SPA-SG09157,"System Administrator",Cerrado,"2023-11-14 18:29:54","2023-11-15 12:10:53",2310470926627_SG9157.PDF,2310470926627_SG9157.PDF,"Revision (MTO)",NO,,,,,,,LO,6054,LO-006054,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,3048,WO-3048,,,-,,,,SPA-LE,1743,SPA-LE01743,"System Administrator",Cerrado,"2023-11-14 18:57:15","2023-11-15 12:15:55","0412043914771_LE1743-INSPECCION__OCA_-07-08-2017.PDF","0412043914771_LE1743-INSPECCION__OCA_-07-08-2017.PDF","Inspecciones (OCA)",NO,,,,,,07.08.2020,LO,3489,LO-003489,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,5401,WO-5401,SAR,947,SAR-000947,SPA-MX,442,SPA-MX00442,,,,"DNO Accesos",Abierto,"2024-02-09 01:14:46","2024-02-09 01:29:20","446514 // MX0442","Recuperar el servicio",Urgente,NO,,,,,,,,,-,false,,,,,,false,2024-02-09,,,,,,,,,,,,
WO,4346,WO-4346,,,-,,,,SPA-AV,8432,SPA-AV08432,"System Administrator",Cerrado,"2024-01-18 17:41:54","2024-01-18 18:05:07",3008370831140_AV8432.PDF,3008370831140_AV8432.PDF,"Inspecciones (OCA)",NO,,,,,,,LO,147,LO-000147,false,,,,,,false,2024-01-18,,,,,,,,,,,,
WO,5333,WO-5333,SAR,884,SAR-000884,SPA-MX,513,SPA-MX00513,,,,"DNO Accesos",Abierto,"2024-02-08 09:34:15","2024-02-08 09:37:19","AOM    MX0513    446140","SUSTITUCIÓN DE EQUIPOS RADIO","Inspección Preventiva",NO,,,,,,,,,-,false,,,,,,false,2024-02-08,,,,,,,,,,,,
WO,5058,WO-5058,SAR,657,SAR-000657,SPA-CO,7008,SPA-CO07008,,,,"DNO Accesos",Abierto,"2024-02-05 13:02:23","2024-02-05 13:09:29","445356    CO7008","Certificación Radioeléctrica de antenas de telefonía. No se realizan trabajos de altura, tensión, obra, ni que conlleve riesgo a terceros.",Auditoría,NO,,,,,,,,,-,false,,,,,,false,2024-02-05,,,,,,,,,,,,
WO,4779,WO-4779,SAR,446,SAR-000446,SPA-IB,378,SPA-IB00378,,,,"DNO Accesos",Abierto,"2024-01-31 17:29:11","2024-01-31 17:32:43","444303 - IB0378","TOMA DE DATOS","Revision (MTO)",NO,,,,,,,,,-,false,,,,,,false,2024-01-31,,,,,,,,,,,,
WO,1972,WO-1972,,,-,,,,SPA-CS,41,SPA-CS00041,"System Administrator",Cerrado,"2023-11-14 18:32:01","2023-11-15 12:21:29","2711473016984_460_AT_0053_21-1__CS0041.PDF","2711473016984_460_AT_0053_21-1__CS0041.PDF","Inspecciones (OCA)",NO,,,,,,23.04.2024,LO,1851,LO-001851,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,5019,WO-5019,,,-,,,,,,,"Yolanda García",Abierto,"2024-02-05 11:03:54","2024-02-05 11:03:54",PREVENTIVOS,"OT. para probar alarmas que no conllevan riesgo de caída en  SPA-BX00816","Inspección Preventiva",NO,"2024-02-05 11:05:00","2024-02-09 23:59:00",,,,,,,-,false,,,,,,false,2024-02-05,,,,,,,,,,,,
WO,2265,WO-2265,,,-,,,,SPA-VA,2288,SPA-VA02288,"System Administrator",Cerrado,"2023-11-14 18:39:03","2023-11-15 12:13:22","2112303931490_VA2288-REVISION__MTO_-08-10-2019.PDF","2112303931490_VA2288-REVISION__MTO_-08-10-2019.PDF","Revision (MTO)",NO,,,,,,,LO,7100,LO-007100,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,3293,WO-3293,,,-,,,,SPA-CS,217,SPA-CS00217,"System Administrator",Cerrado,"2023-11-14 19:02:50","2023-11-15 12:21:16","0811091013219_CS0217-INSPECCION__OCA_-04-04-2018.PDF","0811091013219_CS0217-INSPECCION__OCA_-04-04-2018.PDF","Inspecciones (OCA)",NO,,,,,,04.04.2021,LO,1918,LO-001918,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,2250,WO-2250,,,-,,,,SPA-HX,9404,SPA-HX09404,"System Administrator",Cerrado,"2023-11-14 18:38:42","2023-11-15 12:20:54","2112303724684_HX9404-REVISION__MTO_-04-02-2020.PDF","2112303724684_HX9404-REVISION__MTO_-04-02-2020.PDF","Revision (MTO)",NO,,,,,,,LO,2915,LO-002915,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,2549,WO-2549,,,-,,,,SPA-LU,7740,SPA-LU07740,"System Administrator",Cerrado,"2023-11-14 18:45:49","2023-11-15 12:24:25","211231121717_LU7740-REVISION__MTO_-22-04-2020.PDF","211231121717_LU7740-REVISION__MTO_-22-04-2020.PDF","Revision (MTO)",NO,,,,,,,LO,3609,LO-003609,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,3615,WO-3615,,,-,,,,SPA-ZX,562,SPA-ZX00562,"System Administrator",Cerrado,"2023-11-14 19:10:14","2023-11-15 12:20:48","1211211415855_ZX0562_-_AT-Z-10-22_-_EJEA_DE_LOS_CABALLEROS_-_OCA.PDF","1211211415855_ZX0562_-_AT-Z-10-22_-_EJEA_DE_LOS_CABALLEROS_-_OCA.PDF","Inspecciones (OCA)",NO,,,,,,05.07.2025,LO,7789,LO-007789,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,5271,WO-5271,SAR,841,SAR-000841,SPA-SX,9128,SPA-SX09128,,,,"DNO Accesos",Abierto,"2024-02-07 12:19:47","2024-02-07 12:22:22","445544  SX9128","MEDIDAS DE EMISIONES RADIOELECTRICAS CON TOMA DE FOTOGRAFIAS DE LAS ANTENAS.","Revision (MTO)",NO,,,,,,,,,-,false,,,,,,false,2024-02-07,,,,,,,,,,,,
WO,3010,WO-3010,,,-,,,,SPA-MX,3027,SPA-MX03027,"System Administrator",Cerrado,"2023-11-14 18:56:25","2023-11-15 12:12:04",2110213621908_MX3027.PDF,2110213621908_MX3027.PDF,"Inspecciones (OCA)",NO,,,,,,19.10.2024,LO,4676,LO-004676,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,2171,WO-2171,,,-,,,,SPA-BU,4201,SPA-BU04201,"System Administrator",Cerrado,"2023-11-14 18:36:50","2023-11-15 12:21:19","2112302724199_BU4201-REVISION__MTO_-08-08-2019.PDF","2112302724199_BU4201-REVISION__MTO_-08-08-2019.PDF","Revision (MTO)",NO,,,,,,,LO,684,LO-000684,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,5184,WO-5184,,,-,,,,,,,"Antonio Perdernal rubio",Cerrado,"2024-02-06 13:03:12","2024-02-08 08:54:46","ADECUACION SITE GU9207","ADECUACION SITE",Normal,NO,,,"2024-02-06 00:03:47",Favorable,,,,,-,false,,,,,,false,2024-02-06,,,,,,,,,,,,
WO,4759,WO-4759,SAR,427,SAR-000427,SPA-SE,820,SPA-SE00820,,,,"DNO Accesos",Abierto,"2024-01-31 14:08:12","2024-01-31 14:16:04","AOM   SE0820    443927","INSTALACION DE RADIOENLACE  / SOLICITAMOS ACCESO A LA SALAS DE EQUIPOS DE ORANGE, A LA TORRE Y A LAS ANTENAS",Auditoría,NO,,,,,,,,,-,false,,,,,,false,2024-01-31,,,,,,,,,,,,
WO,5350,WO-5350,,,-,,,,,,,"Eduardo Tobes fraile",Cerrado,"2024-02-08 11:06:05","2024-02-08 11:06:05","LU7970 OCA2023","Inspección OCA","Inspecciones (OCA)",NO,,,"2023-11-21 00:00:00",,,,,,-,false,,,,,,false,2024-02-08,,,,,,,,,,,,
